	X04_mean	p0_mean	theta	prob	log2FC	length
lcl|NC_013967.1_cds_WP_004042775.1_3616	6.99183524532482	7.89267682980695	-0.0733331554493597	0.178408073882616	-0.174843488690834	1385
lcl|NC_013967.1_cds_WP_004042773.1_3615	52.5718038826231	0.726425686794722	1.8825344127462	0.999999999999999	6.17733021036628	227
lcl|NC_013967.1_cds_WP_004042769.1_3614	2.56400615890045	3.77525658483109	-0.177997411425028	0.626967887378692	-0.558174972950914	959
lcl|NC_013967.1_cds_WP_004042768.1_3613	58.7572299132601	55.7892269140509	0.0517725928412259	0.115232547971227	0.0747798224801688	260
lcl|NC_013967.1_cds_WP_004042762.1_3607	73.6882678164882	941.875142530033	-2.42314788075297	1	-3.67602897916063	398
lcl|NC_013967.1_cds_WP_004042760.1_3605	2.03240085731011	0.726425686794722	0.768789795953382	0.985581884522055	1.48429785470838	1025
lcl|NC_013967.1_cds_WP_004042758.1_3604	1.35755711556523	2.11276222710199	-0.178531811578102	0.628609272945194	-0.638117516886843	1037
lcl|NC_013967.1_cds_WP_004042749.1_3600	6.69379618532825	10.0320073113366	-0.281785890251509	0.831010934253297	-0.583713775486908	1085
lcl|NC_013967.1_cds_WP_004042745.1_3598	3.85723000933718	10.6631293474455	-0.54659015775486	0.963010233784456	-1.46699381064611	545
lcl|NC_013967.1_cds_WP_004042736.1_3593	58.4123733739001	9.08032108493402	1.5481199237271	0.994560648066947	2.68545878663819	320
lcl|NC_013967.1_cds_WP_004042733.1_3592	15.9644651910989	3.16870528590936	1.06523577427806	0.993385105894357	2.33289883421608	917
lcl|NC_013967.1_cds_WP_004042726.1_3589	30.7074013602924	24.5022952179211	0.186268699560175	0.659567398593031	0.325669530216747	800
lcl|NC_013967.1_cds_WP_004042720.1_3586	5.59382259712201	30.161200414977	-0.62371636627021	0.96952797996769	-2.43078744305202	263
lcl|NC_013967.1_cds_WP_004042714.1_3583	7.43870162252118	7.78850252618562	-0.0338184494717406	0.0381254218414243	-0.066295141793234	1211
lcl|NC_013967.1_cds_WP_004042710.1_3581	32.9208995105987	20.9385742494074	0.393622962638794	0.92432354163905	0.652840546078242	728
lcl|NC_013967.1_cds_WP_004042701.1_3577	21.8276355448969	34.0848607011901	-0.340464306368255	0.885826392160307	-0.642975226608711	638
lcl|NC_013967.1_cds_3576	10.0414868634526	5.8464130587164	0.309633274612031	0.875990473491664	0.780349241265574	998
lcl|NC_013967.1_cds_WP_004042686.1_3570	41.5290530917957	13.2202075343646	0.953765948806484	0.991961431688091	1.65137615226278	935
lcl|NC_013967.1_cds_WP_013035297.1_3568	27.5808332717843	39.9287323677959	-0.299883635467696	0.848786509695787	-0.533761226731463	890
lcl|NC_013967.1_cds_WP_004042680.1_3567	21.2570738228316	12.4685063905533	0.370820165463029	0.916570567457727	0.769654359736493	701
lcl|NC_013967.1_cds_WP_004042678.1_3566	1.07932365300656	1.6037255134248	-0.162056425931135	0.575244120461344	-0.571299691995568	2243
lcl|NC_013967.1_cds_WP_004042676.1_3565	61.0630231614067	25.9064130174443	0.41729072038979	0.930244745107097	1.23698974264706	260
lcl|NC_013967.1_cds_WP_004042674.1_3564	10.8983588815744	5.61030791596055	0.331318807073985	0.893756510132237	0.957959045625617	1040
lcl|NC_013967.1_cds_WP_004042670.1_3563	3.28442961881478	1.40507869786213	0.306669330364897	0.873346686167576	1.2249919132971	1034
lcl|NC_013967.1_cds_3562	22.1731429177319	61.7115926338383	-0.71312855072883	0.980984906400941	-1.47672824912475	281
lcl|NC_013967.1_cds_WP_004042666.1_3560	4.91165970815132	20.2036542682549	-0.64619322204833	0.971939393629497	-2.04033374338185	428
lcl|NC_013967.1_cds_WP_004042663.1_3559	5.58023201607498	3.1077034729186	0.410224566749776	0.928536826323087	0.844476254996436	935
lcl|NC_013967.1_cds_WP_004042658.1_3557	96.1327138265412	19.068323885296	1.51287688982668	0.996011219741059	2.3338494259879	1259
lcl|NC_013967.1_cds_WP_004042922.1_3684	60.8076250246128	1295.55543326313	-2.84572279759856	1	-4.41317469257473	521
lcl|NC_013967.1_cds_WP_004042657.1_3556	36.5861704474659	41.612521611308	-0.106181885250538	0.331618449769289	-0.185719301012892	455
lcl|NC_013967.1_cds_WP_004042656.1_3555	61.4899216352643	266.610947110957	-1.5471764215564	0.998325432583042	-2.11631414574051	503
lcl|NC_013967.1_cds_WP_004042655.1_3554	43.0967757105272	133.86123234965	-0.722076545603803	0.981885548279288	-1.63508635808258	344
lcl|NC_013967.1_cds_WP_004042654.1_3553	3.90016763467303	17.5420988821001	-0.819613560254811	0.991070259170252	-2.16921333462618	539
lcl|NC_013967.1_cds_WP_004042650.1_3551	3.58556089284485	1.62775086437117	0.338815088525955	0.899257491430686	1.13931891418035	581
lcl|NC_013967.1_cds_WP_004042648.1_3550	25.0761594568996	3.72681473144852	0.839200868521436	0.987199527620544	2.75030140260943	1157
lcl|NC_013967.1_cds_WP_004042645.1_3549	2.59479307739096	0.900713808796927	0.641210332696153	0.976829530113	1.5264788103838	1613
lcl|NC_013967.1_cds_WP_004042643.1_3548	12.5747900096789	2.689354455662	0.783000079261009	0.986316338327189	2.22520248883156	806
lcl|NC_013967.1_cds_WP_004042640.1_3547	1.16121007733716	1.21475867356977	-0.0336663408530216	0.03773326822113	-0.0650407362820577	1196
lcl|NC_013967.1_cds_WP_004042638.1_3546	7.37008984766112	2.71972357749507	0.526897975801727	0.958262866163372	1.43822217829364	797
lcl|NC_013967.1_cds_WP_004042632.1_3543	3.47767790448104	8.87689230299049	-0.412813796042507	0.923256293805098	-1.35193037484348	491
lcl|NC_013967.1_cds_WP_004042623.1_3538	8.15579636503871	45.9426789968423	-0.717075826799252	0.981379133766383	-2.49393732568102	254
lcl|NC_013967.1_cds_WP_013035658.1_3537	91.1217129313841	233.077796480245	-1.35399549087573	0.998108292229654	-1.35494480401191	290
lcl|NC_013967.1_cds_WP_004042608.1_3530	612.849154016868	47.3739698054751	4.28808857950705	0.999999999999999	3.693365538434	461
lcl|NC_013967.1_cds_WP_004042600.1_3527	626.964794643455	101.018356684921	3.0926711870442	1	2.6337669569762	431
lcl|NC_013967.1_cds_WP_004042597.1_3525	131.417354737304	32.7362635322176	1.32354554099023	0.995184642689266	2.00519423864561	398
lcl|NC_013967.1_cds_WP_004042593.1_3524	241.859918975925	14.250905725962	2.71527643989253	1	4.08504618695006	356
lcl|NC_013967.1_cds_WP_004042591.1_3523	62.035576718587	8.78354483449785	1.60928483551025	0.9993356098514	2.82022062194454	743
lcl|NC_013967.1_cds_WP_004042587.1_3521	980.571286128028	24.7361432668483	2.54698888223502	1	5.30893003077658	176
lcl|NC_013967.1_cds_WP_004042581.1_3520	320.25290571257	29.8879335246947	2.26152364480651	0.999999999519945	3.42157660395605	392
lcl|NC_013967.1_cds_WP_004042575.1_3519	482.95640910237	49.0942684557805	2.91350122851498	1	3.29826646846058	536
lcl|NC_013967.1_cds_WP_013035418.1_3518	107.830949894974	8.21980975156687	2.17964355463983	0.999891828715699	3.71352251010233	707
lcl|NC_013967.1_cds_WP_004042571.1_3517	1046.85631466798	65.278794669757	3.84061441159924	1	4.00330521067215	455
lcl|NC_013967.1_cds_WP_004042567.1_3516	416.07228332404	11.9063502288005	3.55690399633051	1	5.12703104386604	554
lcl|NC_013967.1_cds_WP_004042558.1_3512	60.4933183685156	18.791134171681	1.1135400184277	0.996288207799067	1.68672365631247	1469
lcl|NC_013967.1_cds_WP_004042554.1_3511	0.953851134955522	5.95499915182299	-0.978233886582818	0.993056931350284	-2.64226527132384	728
lcl|NC_013967.1_cds_WP_013035417.1_3510	28.8853878070027	95.6098060597375	-0.845639136456742	0.991217085951568	-1.72681872937539	356
lcl|NC_013967.1_cds_WP_004042542.1_3508	76.4862204611185	162.363152019328	-0.870862151280166	0.990324414582738	-1.08595248851055	491
lcl|NC_013967.1_cds_WP_004042539.1_3507	14.0975078606062	20.9583633608739	-0.274448421548759	0.823670196272263	-0.572085913800176	1250
lcl|NC_013967.1_cds_WP_004042535.1_3505	207.091628440214	474.60234756213	-1.15605164583542	0.994383759811232	-1.19645000204186	401
lcl|NC_013967.1_cds_WP_081442893.1_3504	224.671935953191	317.06551607123	-0.603722628271862	0.969225144668448	-0.496961052025675	311
lcl|NC_013967.1_cds_WP_004042524.1_3499	1.49149667803248	5.23189460238875	-0.646651991460686	0.972017762861194	-1.81057271333167	692
lcl|NC_013967.1_cds_WP_004042512.1_3493	83.8749602134396	259.442905315796	-1.78551313481047	0.999835354101429	-1.62910500263308	1019
lcl|NC_013967.1_cds_WP_004042506.1_3492	20.6843633350355	7.75273575126427	0.643776288126336	0.977210766240129	1.41576315486591	470
lcl|NC_013967.1_cds_WP_004042537.1_3506	9.56073252711094	12.651826185104	-0.225774500207099	0.747054277146367	-0.404152576490568	689
lcl|NC_013967.1_cds_WP_004042504.1_3491	30.4143068204945	12.4871087707781	0.679262234202671	0.982059423860566	1.28431064563423	1049
lcl|NC_013967.1_cds_WP_004042496.1_3487	7.24567727526125	15.1943163111314	-0.538618613650381	0.961454291451231	-1.06833930605559	1580
lcl|NC_013967.1_cds_WP_004042493.1_3485	18.6241243453389	44.6762651806965	-0.611836573016509	0.969363970602581	-1.26233598966685	653
lcl|NC_013967.1_cds_WP_004042477.1_3477	117.024306176429	48.5134905065016	1.05327690852237	0.992666001808466	1.27035032237927	569
lcl|NC_013967.1_cds_WP_004042475.1_3476	3.57402597825598	0.726425686794722	0.53007567632787	0.958878233300341	2.29866299772771	419
lcl|NC_013967.1_cds_WP_013035344.1_3832	0.782782976024074	11.2727858008143	-1.14741933865653	0.994458353409754	-3.84808789654882	581
lcl|NC_013967.1_cds_WP_004042470.1_3473	1.01066843994652	1.05631875649047	-0.0201369905110593	0.0123062822424883	-0.0637354663438463	1040
lcl|NC_013967.1_cds_WP_004042465.1_3471	0.927520426866812	1.30410395610867	-0.14946697459146	0.529776644316654	-0.491607918192585	2246
lcl|NC_013967.1_cds_WP_004042461.1_3469	62.7207476659213	84.3012858262057	-0.258890136444904	0.804441792456334	-0.426611879121411	395
lcl|NC_013967.1_cds_WP_004042445.1_3461	210.166138849405	1465.47335221489	-2.93614248250526	1	-2.80176458295185	269
lcl|NC_013967.1_cds_WP_004042436.1_3458	5.96708559884339	4.02498172857478	0.245221027094022	0.800741297400057	0.568044238622933	1799
lcl|NC_013967.1_cds_WP_004042430.1_3455	9.57815527257727	7.89964454478039	0.136503797930173	0.481401354402304	0.277960084728529	1013
lcl|NC_013967.1_cds_WP_004042428.1_3454	4.24553932978549	4.74433668534146	-0.0621944918194832	0.13094248566164	-0.160258558029243	1220
lcl|NC_013967.1_cds_WP_004042426.1_3453	0.592494561644727	2.45937543424718	-0.639007103480524	0.970948270438881	-2.05341816829664	1172
lcl|NC_013967.1_cds_WP_004042423.1_3451	3.15958271803149	2.20860325554916	0.181363337775113	0.643423577247375	0.516599753996566	992
lcl|NC_013967.1_cds_WP_004043036.1_3755	4.37419607085115	14.9634972817864	-0.647286365736536	0.972126292896347	-1.77435760766067	635
lcl|NC_013967.1_cds_WP_004042417.1_3447	47533.3327846036	11601.4345285536	3.48404740346563	1	2.03463635227918	188
lcl|NC_013967.1_cds_WP_004042406.1_3443	16.0457871295589	6.13892877959402	0.552239489498355	0.962340005563232	1.38613572536109	1544
lcl|NC_013967.1_cds_WP_004042404.1_3442	3.8774968835989	3.07373351253056	0.121264923338195	0.419431204334265	0.335133530503339	1418
lcl|NC_013967.1_cds_WP_004042400.1_3440	6.82159325465563	16.3406885063536	-0.452840857702256	0.936479028973691	-1.26028813168718	707
lcl|NC_013967.1_cds_WP_004042398.1_3439	8.26544244940381	15.0796149991043	-0.434004407089802	0.930693435666873	-0.86743564110934	965
lcl|NC_013967.1_cds_WP_013035323.1_3438	28.6511937952568	19.403184058938	0.251338512449516	0.81022210896851	0.562301834471516	1166
lcl|NC_013967.1_cds_WP_004042383.1_3437	70.2008780415815	16.5156179868157	1.2651977967098	0.996617648882897	2.08765812136505	1145
lcl|NC_013967.1_cds_WP_004042381.1_3436	86.990906650473	23.4061210935008	1.34615526542401	0.994770716511472	1.89397873266085	869
lcl|NC_013967.1_cds_WP_049914820.1_3435	5.03836527019574	0.726425686794722	0.637835182986287	0.976235622409546	2.79406859492279	293
lcl|NC_013967.1_cds_WP_004042374.1_3432	70.7995857736111	614.458538058607	-2.95828169459876	1	-3.11750284017607	509
lcl|NC_013967.1_cds_WP_004042454.1_3465	32.9233071878873	26.4934710524086	0.153100168369996	0.544227881253923	0.313472392239874	578
lcl|NC_013967.1_cds_WP_004042365.1_3428	0.728365441692123	3.53032523007096	-0.64955264879171	0.97251556669714	-2.27706671904784	614
lcl|NC_013967.1_cds_WP_004042362.1_3427	321.930127991871	188.184556264654	0.501235766445547	0.95198490334615	0.774599363148544	212
lcl|NC_013967.1_cds_WP_004042360.1_3426	15.7349661726917	7.03517747245497	0.573334636995931	0.965223586323361	1.16131535402062	3101
lcl|NC_013967.1_cds_WP_004042359.1_3425	195.659030677684	57.597766062005	1.50808795648374	0.996572853379372	1.76425693690225	428
lcl|NC_013967.1_cds_WP_004042357.1_3424	22.3448262742189	20.2466623071777	0.0753926124965871	0.213219084750025	0.14225673101636	467
lcl|NC_013967.1_cds_WP_004042355.1_3423	2754.20280577688	522.275054307506	3.6959387958778	0.999999999999999	2.39875309397965	188
lcl|NC_013967.1_cds_WP_004042352.1_3422	21.7170592812612	7.74149889736989	0.611934940201219	0.971547168327933	1.48814392928108	560
lcl|NC_013967.1_cds_WP_004042350.1_3421	13.7267772339408	15.5306172856661	-0.0911689724449757	0.259390389522088	-0.178122222753233	983
lcl|NC_013967.1_cds_WP_004042345.1_3418	10.4380852622016	15.563452913514	-0.264216457697379	0.811128410443075	-0.576305081105401	935
lcl|NC_013967.1_cds_3417	1.32967466476105	2.20724753987949	-0.180288558454029	0.634010917281197	-0.731175134372617	1327
lcl|NC_013967.1_cds_WP_081442892.1_3412	613.719850614888	484.81966722385	0.334253520705619	0.895903787088413	0.340132023387978	179
lcl|NC_013967.1_cds_WP_004042333.1_3411	63.1573507816738	95.4960795263195	-0.453894436627389	0.936779617927707	-0.596490849577625	638
lcl|NC_013967.1_cds_WP_004042329.1_3409	16.7364126432784	6.77010944204424	0.667606681306048	0.980527111799533	1.30573926643375	2255
lcl|NC_013967.1_cds_WP_004042487.1_3482	13.3189643952728	11.0588858700715	0.137175255793268	0.483974751295534	0.268275862987254	1247
lcl|NC_013967.1_cds_WP_004042327.1_3407	175.866294485186	85.1739835557444	0.787927559916022	0.986515360805395	1.04599427994367	1268
lcl|NC_013967.1_cds_WP_004042321.1_3403	39.1078965331764	20.9705999887497	0.540710031018153	0.960708080588816	0.8990918021136	728
lcl|NC_013967.1_cds_WP_004042315.1_3399	16.1366085245209	55.8317080530776	-0.714840337599428	0.981155278201141	-1.7907472977154	392
lcl|NC_013967.1_cds_WP_004042314.1_3398	35.6278990144504	41.2965820062199	-0.123812478095804	0.41688665330662	-0.213014969145143	650
lcl|NC_013967.1_cds_WP_004042313.1_3397	18.0258052026713	1.59927959624359	1.07765960896142	0.994196714322531	3.49456961817348	581
lcl|NC_013967.1_cds_WP_004042308.1_3392	16.8725715144912	15.7651475588388	0.0551773724882186	0.128013069296605	0.097941195174608	1337
lcl|NC_013967.1_cds_WP_004042307.1_3391	11.2065689840982	6.24325921038058	0.366510857906321	0.914785922429578	0.843973377993286	2678
lcl|NC_013967.1_cds_WP_004042306.1_3390	190.303245218761	224.090862275039	-0.262185597715058	0.808573663379523	-0.235783657523294	587
lcl|NC_013967.1_cds_WP_004042303.1_3387	7.27426542585716	55.3135045137207	-0.829648744678661	0.991287762630635	-2.92675827678578	251
lcl|NC_013967.1_cds_WP_004042302.1_3386	55.291659825446	262.117121221373	-2.09278074871785	1	-2.24507780573362	1262
lcl|NC_013967.1_cds_WP_004042301.1_3385	140.703814712837	112.405976529827	0.27809853092806	0.843755797348603	0.323942698488307	485
lcl|NC_013967.1_cds_WP_004042297.1_3381	11.6728953735819	8.89439059847404	0.161235062046304	0.573612760264185	0.392194787689328	656
lcl|NC_013967.1_cds_WP_004042294.1_3378	14.7086283668972	8.15771726503987	0.417619260980039	0.930322498210295	0.850425304967712	800
lcl|NC_013967.1_cds_WP_004042293.1_3377	10.8028250869511	12.0277652051213	-0.0677020236283704	0.154375969188749	-0.154959964071034	1091
lcl|NC_013967.1_cds_WP_004042290.1_3374	1.71703197047123	5.09566652336807	-0.627409003329389	0.969801197311136	-1.56935396411544	1421
lcl|NC_013967.1_cds_WP_049914824.1_3373	0.517754896202007	1.09917617483236	-0.341817658853298	0.886979984693713	-1.08608144188891	995
lcl|NC_013967.1_cds_WP_004042287.1_3372	1.18770506467028	2.49438399454956	-0.34852153114661	0.891754866427949	-1.07050695076309	869
lcl|NC_013967.1_cds_WP_004042286.1_3371	NA	NA	NA	NA	NA	1106
lcl|NC_013967.1_cds_WP_004042285.1_3370	516.869648811582	2399.07403555214	-3.48669313936287	1	-2.21460528681492	239
lcl|NC_013967.1_cds_WP_004042284.1_3369	44.1534810263329	284.139331945441	-2.03912536942553	1	-2.68599946176799	533
lcl|NC_013967.1_cds_WP_004042283.1_3368	78.21950716491	205.900956511995	-0.961801325128846	0.991893865011712	-1.39635018074856	251
lcl|NC_013967.1_cds_WP_004044841.1_3922	829.82157863194	229.305227585005	2.02469341100557	0.999968027264647	1.85553192832705	692
lcl|NC_013967.1_cds_WP_004042331.1_3410	1.00784270863225	3.17987580479646	-0.59125183096194	0.968955863792128	-1.65769992104145	689
lcl|NC_013967.1_cds_WP_013035537.1_3367	317.471656403611	42.5656378928858	2.01662387133883	0.999986782114168	2.89886663898289	188
lcl|NC_013967.1_cds_WP_004042280.1_3365	8.69150064167139	3.81102217352949	0.438250302881094	0.935246893525378	1.18942728666833	950
lcl|NC_013967.1_cds_WP_004042279.1_3364	19.7296692456034	19.5802071912324	0.00550896168203421	0.00395347226454912	0.0109707393287163	371
lcl|NC_013967.1_cds_WP_004042273.1_3358	195.628872931939	1071.76328304121	-4.39188988389058	0.999999999999999	-2.45379507852963	1142
lcl|NC_013967.1_cds_WP_004042272.1_3357	4.49397257415883	7.32947416574929	-0.226479057781308	0.748469615751808	-0.705718379573629	689
lcl|NC_013967.1_cds_WP_004042270.1_3355	12.4572213277695	23.4808737428642	-0.439909797864766	0.932529416498633	-0.914503792521403	1481
lcl|NC_013967.1_cds_WP_004042269.1_3354	74.8926764934262	76.1394159653783	-0.0190854694541743	0.0111212112472467	-0.0238188543976941	2231
lcl|NC_013967.1_cds_WP_004042267.1_3352	58.6454580436155	58.9840283806019	-0.0051321726890761	0.000940967425718142	-0.00830497709170957	848
lcl|NC_013967.1_cds_WP_004042266.1_3351	3.83884068564409	1.33146172682037	0.563626452489759	0.963883184654192	1.52765973011847	1628
lcl|NC_013967.1_cds_WP_004042264.1_3349	15.1123724989742	1.40101386074199	1.5967631752483	0.998745944278484	3.43118703364332	1037
lcl|NC_013967.1_cds_WP_004042263.1_3348	4.48067368240826	4.35419992084748	0.0175839189850841	0.0202927253206709	0.0413080123682748	1001
lcl|NC_013967.1_cds_WP_004042262.1_3347	1694.66656525332	681.61319686844	4.29858369535559	0.999999999999998	1.31397626999275	377
lcl|NC_013967.1_cds_WP_004042260.1_3345	6.03936245059313	2.13827003705203	0.415476579803262	0.929816219707756	1.49795219940566	404
lcl|NC_013967.1_cds_WP_004042258.1_3343	4.08048466144756	3.43945750314719	0.0896705592394681	0.278405008655771	0.246559488878121	1274
lcl|NC_013967.1_cds_WP_004042257.1_3342	6.81736914693049	29.9859776824989	-0.743359730333277	0.984129360034701	-2.1370010028192	413
lcl|NC_013967.1_cds_WP_004042795.1_3626	15.7304653797685	256.280763844378	-2.58925116646184	1	-4.02609193749577	371
lcl|NC_013967.1_cds_WP_004042256.1_3341	4.02690915350646	5.88198936675888	-0.263773282323331	0.810570361373697	-0.546631250519645	1976
lcl|NC_013967.1_cds_WP_004042255.1_3340	931.780988819944	574.44140046395	1.25454967909175	0.996521301284498	0.69783116623285	434
