new	old	variable	prot	val01
HVO_RS04635	HVO_A0622	de02	hypothetical protein	-2.08705030802332
HVO_RS04635	HVO_A0622	de04	hypothetical protein	-1.45367518021039
HVO_RS04635	HVO_A0622	de08	hypothetical protein	-1.37406510082556
HVO_RS04645	HVO_A0624	de02	cadmium-translocating P-type ATPase	-2.70602906741785
HVO_RS04645	HVO_A0624	de04	cadmium-translocating P-type ATPase	-2.98596421781475
HVO_RS04645	HVO_A0624	de08	cadmium-translocating P-type ATPase	-3.07016627787475
HVO_RS04655	HVO_A0626	de02	hypothetical protein	0.832559176873694
HVO_RS04675	HVO_A0631	de02	hypothetical protein	2.14158427956457
HVO_RS04675	HVO_A0631	de04	hypothetical protein	1.51324325857811
HVO_RS04675	HVO_A0631	de08	hypothetical protein	1.15780517596548
HVO_RS04685	HVO_A0633	de02	flagellin	-0.770212302150665
HVO_RS04685	HVO_A0633	de04	flagellin	-0.750077496747029
HVO_RS04685	HVO_A0633	de08	flagellin	-1.71843406314384
HVO_RS04685	HVO_A0633	de24	flagellin	-1.78495821862998
HVO_RS01875	HVO_A0002	de04	hypothetical protein	2.38950641603864
HVO_RS01875	HVO_A0002	de08	hypothetical protein	2.27233411015263
HVO_RS01875	HVO_A0002	de24	hypothetical protein	2.68833360946328
HVO_RS01890	HVO_A0006	de00	hypothetical protein	1.85862390187863
HVO_RS01890	HVO_A0006	de02	hypothetical protein	1.89445230080773
HVO_RS01890	HVO_A0006	de04	hypothetical protein	3.23574216097436
HVO_RS01890	HVO_A0006	de08	hypothetical protein	3.21255753898503
HVO_RS01890	HVO_A0006	de24	hypothetical protein	2.88448208326177
HVO_RS20005	HVO_A0424	de00	bacterio-opsin activator-like protein	1.26352944979523
HVO_RS20005	HVO_A0424	de02	bacterio-opsin activator-like protein	-0.944749315306792
HVO_RS20005	HVO_A0424	de04	bacterio-opsin activator-like protein	-1.22095716079037
HVO_RS20005	HVO_A0424	de08	bacterio-opsin activator-like protein	-1.03184476885926
HVO_RS03745	HVO_A0427	de04	glutathione ABC transporter permease	1.9913411145684
HVO_RS20020	HVO_A0429A	de02	dipeptide epimerase	2.09677997562297
HVO_RS20020	HVO_A0429A	de04	dipeptide epimerase	2.97596839774153
HVO_RS20020	HVO_A0429A	de08	dipeptide epimerase	2.77028886061414
HVO_RS20020	HVO_A0429A	de24	dipeptide epimerase	3.01989608800971
HVO_RS20025	HVO_A0430	de02	hypothetical protein	1.79460527341828
HVO_RS20025	HVO_A0430	de04	hypothetical protein	2.61028046651376
HVO_RS20025	HVO_A0430	de08	hypothetical protein	2.37756260139106
HVO_RS20025	HVO_A0430	de24	hypothetical protein	2.75036034355151
HVO_RS02450	HVO_A0129	de00	hypothetical protein	-1.40883348007146
HVO_RS02450	HVO_A0129	de02	hypothetical protein	0.828937447809206
HVO_RS02450	HVO_A0129	de04	hypothetical protein	1.06360531460103
HVO_RS02450	HVO_A0129	de08	hypothetical protein	0.554250795186596
HVO_RS02450	HVO_A0129	de24	hypothetical protein	1.24187989182857
HVO_RS02470	HVO_A0138	de02	hypothetical protein	-1.18470445254905
HVO_RS02470	HVO_A0138	de04	hypothetical protein	-1.453503240655
HVO_RS02470	HVO_A0138	de08	hypothetical protein	-1.57729308607865
HVO_RS02470	HVO_A0138	de24	hypothetical protein	-1.05482434053568
HVO_RS02480	HVO_A0140	de02	phosphohydrolase	2.1879058239542
HVO_RS02480	HVO_A0140	de04	phosphohydrolase	1.92821058231103
HVO_RS02495	HVO_A0143	de02	hypothetical protein	3.10825375200029
HVO_RS02495	HVO_A0143	de04	hypothetical protein	3.99791389050306
HVO_RS02510	HVO_A0146	de02	sugar ABC transporter permease	2.9336300254162
HVO_RS02510	HVO_A0146	de04	sugar ABC transporter permease	3.8285488486896
HVO_RS02510	HVO_A0146	de08	sugar ABC transporter permease	3.16847233036511
HVO_RS02530	HVO_A0150	de04	transcription regulator	1.92441666606137
HVO_RS02545	HVO_A0153	de02	universal stress protein UspA	-4.55202988009151
HVO_RS02565	HVO_A0157	de02	bacterio-opsin activator	3.02732415902706
HVO_RS02565	HVO_A0157	de04	bacterio-opsin activator	4.31737790947931
HVO_RS02565	HVO_A0157	de08	bacterio-opsin activator	3.85613431746731
HVO_RS02565	HVO_A0157	de24	bacterio-opsin activator	3.55998798355545
HVO_RS02590	HVO_A0162	de02	MATE family efflux transporter	1.88692695759731
HVO_RS02595	HVO_A0163	de24	proline racemase	2.41219323888809
HVO_RS02615	HVO_A0168	de02	transcriptional regulator	-1.67541403592116
HVO_RS02620	HVO_A0169	de02	HTR-like protein	2.96719582029029
HVO_RS02680	HVO_A0181	de04	hypothetical protein	-1.93313531210993
HVO_RS02700	HVO_A0187	de02	hypothetical protein	-2.75753234629283
HVO_RS02700	HVO_A0187	de04	hypothetical protein	-1.84505853427391
HVO_RS02700	HVO_A0187	de08	hypothetical protein	-1.90452024056627
HVO_RS02705	HVO_A0188	de02	PIN domain nuclease	3.27718548641576
HVO_RS02705	HVO_A0188	de04	PIN domain nuclease	3.77022169912494
HVO_RS02705	HVO_A0188	de08	PIN domain nuclease	3.67724129499071
HVO_RS02760	HVO_A0206	de04	type I-B CRISPR-associated protein Cas8b/Csh1	1.5550667973265
HVO_RS02765	HVO_A0207	de04	type I-B CRISPR-associated protein Cas7/Csh2	1.9309212962071
HVO_RS02765	HVO_A0207	de08	type I-B CRISPR-associated protein Cas7/Csh2	1.6720287459804
HVO_RS02880	HVO_A0232	de02	hypothetical protein	-2.37259806551793
HVO_RS02880	HVO_A0232	de08	hypothetical protein	-1.44839749166219
HVO_RS02930	HVO_A0243	de00	hypothetical protein	-0.870055459542812
HVO_RS02930	HVO_A0243	de02	hypothetical protein	-1.68660689268017
HVO_RS02930	HVO_A0243	de04	hypothetical protein	-1.79048810482306
HVO_RS02930	HVO_A0243	de08	hypothetical protein	-1.56104425450981
HVO_RS02930	HVO_A0243	de24	hypothetical protein	-1.12880338303588
HVO_RS02940	HVO_A0245	de02	hypothetical protein	1.24738312806995
HVO_RS03020	HVO_A0266	de02	ArcR family transcription regulator	2.44512275248072
HVO_RS03020	HVO_A0266	de04	ArcR family transcription regulator	2.97374657399417
HVO_RS03020	HVO_A0266	de08	ArcR family transcription regulator	2.53198857761169
HVO_RS03045	HVO_A0271	de02	sn-glycerol-3-phosphate dehydrogenase subunit C	3.21994888
HVO_RS03045	HVO_A0271	de04	sn-glycerol-3-phosphate dehydrogenase subunit C	4.22614951856497
HVO_RS03045	HVO_A0271	de08	sn-glycerol-3-phosphate dehydrogenase subunit C	4.37371029558599
HVO_RS03045	HVO_A0271	de24	sn-glycerol-3-phosphate dehydrogenase subunit C	2.70125793033275
HVO_RS03060	HVO_A0274	de02	fructose 1,6-bisphosphatase	2.70936707460349
HVO_RS03060	HVO_A0274	de04	fructose 1,6-bisphosphatase	3.71807831649379
HVO_RS03060	HVO_A0274	de08	fructose 1,6-bisphosphatase	3.83063872422751
HVO_RS03060	HVO_A0274	de24	fructose 1,6-bisphosphatase	3.62219860810847
HVO_RS03070	HVO_A0276	de02	carbohydrate kinase	3.04676507969793
HVO_RS03070	HVO_A0276	de04	carbohydrate kinase	3.788083150105
HVO_RS03070	HVO_A0276	de08	carbohydrate kinase	3.14197983192531
HVO_RS03070	HVO_A0276	de24	carbohydrate kinase	3.68108284842921
HVO_RS03090	HVO_A0280	de04	transcriptional regulator	3.54193483231708
HVO_RS03125	HVO_A0287	de08	N-acylamino acid racemase	2.89382517407913
HVO_RS03135	HVO_A0289	de02	RidA family protein	4.12699922978334
HVO_RS03135	HVO_A0289	de04	RidA family protein	3.93006626348141
HVO_RS03135	HVO_A0289	de08	RidA family protein	4.76951014057972
HVO_RS03135	HVO_A0289	de24	RidA family protein	4.65984638271193
HVO_RS03265	HVO_A0315	de08	hypothetical protein	0.92084993131312
HVO_RS03265	HVO_A0315	de24	hypothetical protein	1.08501098769195
HVO_RS03320	HVO_A0328	de04	2-keto-3-deoxygluconate kinase	2.2241764154373
HVO_RS03320	HVO_A0328	de08	2-keto-3-deoxygluconate kinase	2.77650350789265
HVO_RS03340	HVO_A0332	de02	ArcR family transcription regulator	3.70671244344289
HVO_RS03340	HVO_A0332	de04	ArcR family transcription regulator	4.36008835404848
HVO_RS03340	HVO_A0332	de08	ArcR family transcription regulator	3.73929443042263
HVO_RS03340	HVO_A0332	de24	ArcR family transcription regulator	3.92590638972817
HVO_RS03405	HVO_A0346	de04	integrase	-2.94622041996038
HVO_RS03405	HVO_A0346	de08	integrase	-2.6536025856526
HVO_RS03460	HVO_A0360	de04	hypothetical protein	1.64066778009158
HVO_RS03460	HVO_A0360	de08	hypothetical protein	1.32137527475779
HVO_RS03460	HVO_A0360	de24	hypothetical protein	1.40696946637057
HVO_RS03505	HVO_A0371	de02	hypothetical protein	2.51584636819541
HVO_RS03505	HVO_A0371	de04	hypothetical protein	2.64155298881839
HVO_RS03505	HVO_A0371	de08	hypothetical protein	2.68540686812534
HVO_RS03525	HVO_A0376	de04	peptidase	3.00914585980349
HVO_RS03525	HVO_A0376	de08	peptidase	2.8482486288686
HVO_RS03530	HVO_A0377	de02	hypothetical protein	2.81185044431359
HVO_RS03530	HVO_A0377	de04	hypothetical protein	4.52270079783732
HVO_RS03530	HVO_A0377	de08	hypothetical protein	3.75015678859689
HVO_RS03530	HVO_A0377	de24	hypothetical protein	3.57447341364568
HVO_RS03535	HVO_A0378	de04	N-methylhydantoinase	3.66256141390381
HVO_RS03535	HVO_A0378	de08	N-methylhydantoinase	3.34957414436902
HVO_RS03535	HVO_A0378	de24	N-methylhydantoinase	3.0279123417793
HVO_RS03580	HVO_A0387	de00	cupin	3.20570340328578
HVO_RS03580	HVO_A0387	de04	cupin	4.89368363166369
HVO_RS03610	HVO_A0394	de04	transcriptional regulator	-1.35189020415566
HVO_RS03610	HVO_A0394	de08	transcriptional regulator	-1.47930336487393
HVO_RS01920	HVO_A0012	de02	hypothetical protein	3.12384289106942
HVO_RS01920	HVO_A0012	de04	hypothetical protein	3.10897208581083
HVO_RS01920	HVO_A0012	de08	hypothetical protein	2.65303072325853
HVO_RS01920	HVO_A0012	de24	hypothetical protein	2.37193064138534
HVO_RS19995	HVO_A0419	de04	nucleotidyltransferase	1.67965549461766
HVO_RS19995	HVO_A0419	de08	nucleotidyltransferase	1.80351946895732
HVO_RS02360	HVO_A0105	de02	hypothetical protein	3.07684501456712
HVO_RS02360	HVO_A0105	de08	hypothetical protein	3.44096962677386
HVO_RS02330	HVO_A0098	de04	transcription initiation factor TFB	5.2602814650895
HVO_RS02270	HVO_A0087	de02	2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	2.13804222371441
HVO_RS02270	HVO_A0087	de04	2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	2.76061351685614
HVO_RS02270	HVO_A0087	de08	2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	2.43973241674933
HVO_RS02270	HVO_A0087	de24	2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	2.67023927035873
HVO_RS02250	HVO_A0083	de02	(2Fe-2S)-binding protein	4.38176029495713
HVO_RS02250	HVO_A0083	de04	(2Fe-2S)-binding protein	5.3277807571933
HVO_RS02250	HVO_A0083	de08	(2Fe-2S)-binding protein	4.95297024454761
HVO_RS02250	HVO_A0083	de24	(2Fe-2S)-binding protein	4.42376401601205
HVO_RS02215	HVO_A0076	de04	hypothetical protein	3.43899511379692
HVO_RS02215	HVO_A0076	de24	hypothetical protein	2.85124759806488
HVO_RS02210	HVO_A0074	de02	hypothetical protein	1.6899675641091
HVO_RS02210	HVO_A0074	de04	hypothetical protein	2.4619603180627
HVO_RS02210	HVO_A0074	de08	hypothetical protein	2.41034200008908
HVO_RS02195	HVO_A0070	de04	hypothetical protein	3.33782549815334
HVO_RS02195	HVO_A0070	de08	hypothetical protein	2.99239792907077
HVO_RS02195	HVO_A0070	de24	hypothetical protein	2.90121736775694
HVO_RS02190	HVO_A0069	de04	hypothetical protein	3.3596290040013
HVO_RS02160	HVO_A0063	de04	hypothetical protein	1.43346191843385
HVO_RS02130	HVO_A0057	de02	IS5 family transposase ISHvo2	2.98167952375335
HVO_RS02130	HVO_A0057	de04	IS5 family transposase ISHvo2	2.93016763928983
HVO_RS02115	HVO_A0053	de02	hypothetical protein	4.00823244919684
HVO_RS02110	HVO_A0052	de04	hypothetical protein	3.99733949785561
HVO_RS02110	HVO_A0052	de08	hypothetical protein	5.47933232565887
HVO_RS02110	HVO_A0052	de24	hypothetical protein	4.49840947395519
HVO_RS02095	HVO_A0049	de02	cobalt transporter	2.43338247100589
HVO_RS02095	HVO_A0049	de04	cobalt transporter	2.62723731799969
HVO_RS02095	HVO_A0049	de08	cobalt transporter	2.57789614373286
HVO_RS02090	HVO_A0048	de02	amphi-Trp domain-containing protein	1.0259261917099
HVO_RS02090	HVO_A0048	de04	amphi-Trp domain-containing protein	1.0519228010086
HVO_RS02090	HVO_A0048	de08	amphi-Trp domain-containing protein	0.906546238875862
HVO_RS02090	HVO_A0048	de24	amphi-Trp domain-containing protein	1.39429225493711
HVO_RS02080	HVO_A0046	de02	hypothetical protein	1.92927493839325
HVO_RS02080	HVO_A0046	de04	hypothetical protein	3.32687753753905
HVO_RS02080	HVO_A0046	de08	hypothetical protein	2.76110670855383
HVO_RS02070	HVO_A0044	de04	hypothetical protein	2.53281416941469
HVO_RS02060	HVO_A0042	de02	hypothetical protein	2.22861812753387
HVO_RS02060	HVO_A0042	de04	hypothetical protein	2.30354368342292
HVO_RS02060	HVO_A0042	de08	hypothetical protein	2.50078437553785
HVO_RS02055	HVO_A0041	de00	hypothetical protein	2.26183407032659
HVO_RS02055	HVO_A0041	de02	hypothetical protein	2.15492134238413
HVO_RS02055	HVO_A0041	de04	hypothetical protein	3.03757855329137
HVO_RS02055	HVO_A0041	de08	hypothetical protein	2.76053884541874
HVO_RS02055	HVO_A0041	de24	hypothetical protein	2.46463130996124
HVO_RS02050	HVO_A0039	de02	hypothetical protein	2.08427151019327
HVO_RS02050	HVO_A0039	de04	hypothetical protein	2.8273070557881
HVO_RS19745	HVO_A0038	de02	hypothetical protein	2.27292463841456
HVO_RS19745	HVO_A0038	de04	hypothetical protein	2.62397628770594
HVO_RS19745	HVO_A0038	de08	hypothetical protein	2.14427922520803
HVO_RS19745	HVO_A0038	de24	hypothetical protein	1.98334227996365
HVO_RS02045	HVO_A0037	de02	hypothetical protein	3.01907282690205
HVO_RS02045	HVO_A0037	de04	hypothetical protein	2.84995382885224
HVO_RS02045	HVO_A0037	de08	hypothetical protein	2.71849821354625
HVO_RS02045	HVO_A0037	de24	hypothetical protein	1.96171808689537
HVO_RS02040	HVO_A0036	de02	transcriptional regulator	3.27421700744823
HVO_RS02040	HVO_A0036	de04	transcriptional regulator	2.96210074439431
HVO_RS02040	HVO_A0036	de08	transcriptional regulator	2.76727806874629
HVO_RS02040	HVO_A0036	de24	transcriptional regulator	2.32818321267248
HVO_RS02025	HVO_A0034	de04	hypothetical protein	3.87310875261497
HVO_RS02015	HVO_A0032	de04	hypothetical protein	2.84835075587489
HVO_RS02005	HVO_A0030	de04	hypothetical protein	3.98543284492485
HVO_RS02005	HVO_A0030	de24	hypothetical protein	3.80457690465901
HVO_RS01985	HVO_A0025	de02	hypothetical protein	2.71434765605994
HVO_RS01985	HVO_A0025	de04	hypothetical protein	2.95659504438227
HVO_RS01985	HVO_A0025	de24	hypothetical protein	2.41130780255571
HVO_RS01975	HVO_A0024	de02	hypothetical protein	1.28274111004009
HVO_RS01975	HVO_A0024	de04	hypothetical protein	1.52862067290853
HVO_RS01975	HVO_A0024	de08	hypothetical protein	1.23292313848578
HVO_RS01975	HVO_A0024	de24	hypothetical protein	1.05594783416795
HVO_RS01970	HVO_A0023	de02	hypothetical protein	2.92173459535461
HVO_RS01970	HVO_A0023	de04	hypothetical protein	3.42290500566189
HVO_RS01970	HVO_A0023	de08	hypothetical protein	2.76602370454195
HVO_RS01970	HVO_A0023	de24	hypothetical protein	2.64589473036447
HVO_RS01965	HVO_A0022	de04	hypothetical protein	2.37163254366111
HVO_RS01965	HVO_A0022	de24	hypothetical protein	2.65306515278356
HVO_RS01960	HVO_A0021	de02	hypothetical protein	2.98617879178852
HVO_RS01960	HVO_A0021	de04	hypothetical protein	2.96162982183908
HVO_RS01960	HVO_A0021	de08	hypothetical protein	2.47503912375791
HVO_RS01960	HVO_A0021	de24	hypothetical protein	1.76277757699889
HVO_RS02385	HVO_A0114	de02	transcriptional regulator	-1.22351380006088
HVO_RS02385	HVO_A0114	de04	transcriptional regulator	-1.27075282923678
HVO_RS02385	HVO_A0114	de08	transcriptional regulator	-1.48334534633234
HVO_RS02385	HVO_A0114	de24	transcriptional regulator	-1.85944449784259
HVO_RS02405	HVO_A0118	de00	PadR family transcriptional regulator	1.61286001404821
HVO_RS02405	HVO_A0118	de02	PadR family transcriptional regulator	3.98965469543466
HVO_RS02405	HVO_A0118	de04	PadR family transcriptional regulator	4.55303764994298
HVO_RS02405	HVO_A0118	de08	PadR family transcriptional regulator	4.2544905372903
HVO_RS02405	HVO_A0118	de24	PadR family transcriptional regulator	3.24955386075692
HVO_RS03700	HVO_A0416	de02	PadR family transcriptional regulator	3.02534652882319
HVO_RS03700	HVO_A0416	de04	PadR family transcriptional regulator	3.83640632839666
HVO_RS03700	HVO_A0416	de08	PadR family transcriptional regulator	3.41666799309232
HVO_RS03700	HVO_A0416	de24	PadR family transcriptional regulator	2.52927603418087
HVO_RS02690	HVO_A0183	de00	hypothetical protein	-0.685573175565825
HVO_RS02690	HVO_A0183	de02	hypothetical protein	-0.671030368523632
HVO_RS02690	HVO_A0183	de04	hypothetical protein	-0.550759936380325
HVO_RS02690	HVO_A0183	de08	hypothetical protein	-0.809201596970614
HVO_RS19925	HVO_RS19925	de02	hypothetical protein	0.702976266331815
HVO_RS19925	HVO_RS19925	de04	hypothetical protein	1.26469067616237
HVO_RS19925	HVO_RS19925	de08	hypothetical protein	1.20663787450397
HVO_RS19925	HVO_RS19925	de24	hypothetical protein	1.23034640138477
HVO_RS19910	HVO_RS19910	de24	hypothetical protein	-2.16281006721937
HVO_RS19885	HVO_A0308	de00	hypothetical protein	1.07413524197439
HVO_RS19885	HVO_A0308	de02	hypothetical protein	1.03537196129335
HVO_RS19885	HVO_A0308	de04	hypothetical protein	1.46532032354614
HVO_RS19885	HVO_A0308	de08	hypothetical protein	1.54289783460637
HVO_RS19885	HVO_A0308	de24	hypothetical protein	1.03719183775844
HVO_RS19855	HVO_A0241	de02	hypothetical protein	-1.0443416342994
HVO_RS19855	HVO_A0241	de04	hypothetical protein	-1.10642152003247
HVO_RS19855	HVO_A0241	de08	hypothetical protein	-1.02464000800182
HVO_RS19890	HVO_A0319	de02	hypothetical protein	4.48265198125849
HVO_RS19890	HVO_A0319	de04	hypothetical protein	4.89872368897459
HVO_RS19890	HVO_A0319	de08	hypothetical protein	5.12018856765161
HVO_RS19890	HVO_A0319	de24	hypothetical protein	6.34008562139611
HVO_RS02755	HVO_A0205	de02	CRISPR-associated protein Cas6	-1.36573555475231
HVO_RS02755	HVO_A0205	de04	CRISPR-associated protein Cas6	-1.1098862882899
HVO_RS02755	HVO_A0205	de08	CRISPR-associated protein Cas6	-1.02724572448037
HVO_RS02755	HVO_A0205	de24	CRISPR-associated protein Cas6	-1.39306589645826
HVO_RS02345	HVO_A0101	de02	hypothetical protein	-0.990744447048445
HVO_RS02345	HVO_A0101	de04	hypothetical protein	-1.29803022953117
HVO_RS02345	HVO_A0101	de08	hypothetical protein	-0.619733681013573
HVO_RS03500	HVO_A0369	de02	CopG family transcriptional regulator	2.43950497436208
HVO_RS03500	HVO_A0369	de04	CopG family transcriptional regulator	1.94955418589551
HVO_RS03500	HVO_A0369	de08	CopG family transcriptional regulator	1.76251989136221
HVO_RS03500	HVO_A0369	de24	CopG family transcriptional regulator	1.58292909409642
HVO_RS01935	HVO_A0016	de02	IS110 family transposase ISHvo10	-1.16256768151637
HVO_RS01935	HVO_A0016	de04	IS110 family transposase ISHvo10	-1.43499299029304
HVO_RS01935	HVO_A0016	de08	IS110 family transposase ISHvo10	-1.5939673156539
HVO_RS02265	HVO_A0086	de04	UspA domain protein	2.76924793460901
HVO_RS02265	HVO_A0086	de08	UspA domain protein	2.79315057827644
HVO_RS02265	HVO_A0086	de24	UspA domain protein	3.76693189633737
HVO_RS01930	HVO_A0014	de02	IS110 family transposase ISHvo9	-1.1267999032229
HVO_RS01930	HVO_A0014	de04	IS110 family transposase ISHvo9	-1.29201917972497
HVO_RS02945	HVO_A0246	de02	hypothetical protein	4.30774876365528
HVO_RS04705	HVO_A0637	de02	translation initiation factor 1A	-1.24669179740907
HVO_RS04705	HVO_A0637	de04	translation initiation factor 1A	-1.50573131994707
HVO_RS04705	HVO_A0637	de08	translation initiation factor 1A	-1.28822902792045
HVO_RS04705	HVO_A0637	de24	translation initiation factor 1A	-1.19770400392735
HVO_RS04265	HVO_A0541	de04	iron ABC transporter substrate-binding protein	4.41844739311143
HVO_RS04265	HVO_A0541	de08	iron ABC transporter substrate-binding protein	4.76258244950363
HVO_RS04265	HVO_A0541	de24	iron ABC transporter substrate-binding protein	4.09218741191277
HVO_RS03635	HVO_A0399	de02	hypothetical protein	5.52708827119956
HVO_RS03635	HVO_A0399	de04	hypothetical protein	6.49976348151883
HVO_RS03635	HVO_A0399	de08	hypothetical protein	5.9380996475114
HVO_RS03635	HVO_A0399	de24	hypothetical protein	6.72323517541727
HVO_RS03480	HVO_A0364	de00	ISH3 family transposase ISHvo20	-0.75737068638649
HVO_RS03480	HVO_A0364	de02	ISH3 family transposase ISHvo20	-1.50034288889627
HVO_RS03480	HVO_A0364	de04	ISH3 family transposase ISHvo20	-1.32664292665677
HVO_RS03480	HVO_A0364	de08	ISH3 family transposase ISHvo20	-1.20590884480287
HVO_RS03480	HVO_A0364	de24	ISH3 family transposase ISHvo20	-0.998418537842515
HVO_RS20035	HVO_A0432	de02	hypothetical protein	1.97162838325657
HVO_RS20035	HVO_A0432	de04	hypothetical protein	1.96406531911963
HVO_RS20035	HVO_A0432	de08	hypothetical protein	1.80703480036231
