new	old	variable	prot	val
HVO_RS04215	HVO_A0531	de04	hypothetical protein	-1.21720780203598
HVO_RS04215	HVO_A0531	de24	hypothetical protein	-1.15804629028203
HVO_RS04220	HVO_A0532	de02	hypothetical protein	-2.04572179689685
HVO_RS04240	HVO_A0536	de04	5-oxoprolinase	1.48359876106204
HVO_RS04245	HVO_A0537	de04	5-oxoprolinase	1.7924498536237
HVO_RS04250	HVO_A0538	de08	hypothetical protein	3.14886886943566
HVO_RS04260	HVO_A0540	de04	HTR-like protein	2.83328525395979
HVO_RS04260	HVO_A0540	de08	HTR-like protein	2.03714272980813
HVO_RS04270	HVO_A0543	de02	hypothetical protein	-1.31418164164585
HVO_RS04270	HVO_A0543	de08	hypothetical protein	1.2148399361698
HVO_RS04270	HVO_A0543	de24	hypothetical protein	1.33948990741822
HVO_RS04275	HVO_A0544	de04	hypothetical protein	0.913065442878392
HVO_RS04275	HVO_A0544	de08	hypothetical protein	0.84557730376576
HVO_RS04285	HVO_A0546	de08	short chain dehydrogenase	-2.18400516527813
HVO_RS04290	HVO_A0547	de02	hypothetical protein	-1.40358246962118
HVO_RS04290	HVO_A0547	de04	hypothetical protein	-1.644493654457
HVO_RS04290	HVO_A0547	de08	hypothetical protein	-1.28050801116698
HVO_RS04310	HVO_A0551	de04	acyl-CoA synthetase	1.55474517002596
HVO_RS04310	HVO_A0551	de08	acyl-CoA synthetase	1.41800899315344
HVO_RS04330	HVO_A0557	de08	iron ABC transporter substrate-binding protein	-1.29104949997535
HVO_RS04330	HVO_A0557	de24	iron ABC transporter substrate-binding protein	-0.793771776833764
HVO_RS04350	HVO_A0560	de02	imidazolonepropionase	-2.00829385402271
HVO_RS04350	HVO_A0560	de04	imidazolonepropionase	-1.47021025562327
HVO_RS04375	HVO_A0565	de04	MFS transporter	-1.55662499860404
HVO_RS04405	HVO_A0571	de24	isochorismatase	1.65056613565259
HVO_RS04470	HVO_A0586	de08	glucose-1-phosphate thymidylyltransferase	-2.68674426427277
HVO_RS04470	HVO_A0586	de24	glucose-1-phosphate thymidylyltransferase	-1.53149324473151
HVO_RS04475	HVO_A0587	de02	HTR-like protein	-2.42333135330156
HVO_RS04475	HVO_A0587	de04	HTR-like protein	-1.90102063863054
HVO_RS04475	HVO_A0587	de08	HTR-like protein	-1.62210385626715
HVO_RS04475	HVO_A0587	de24	HTR-like protein	-1.44076889402398
HVO_RS04480	HVO_A0588	de04	transcriptional regulator	-1.14474985520935
HVO_RS04485	HVO_A0589	de00	transcriptional regulator	-0.532140299548187
HVO_RS04490	HVO_A0590	de02	hypothetical protein	-4.14871903660201
HVO_RS04495	HVO_A0591	de02	histidine kinase	-1.19400601094824
HVO_RS04495	HVO_A0591	de04	histidine kinase	-1.21068343629255
HVO_RS04500	HVO_A0592	de00	hypothetical protein	-1.74922961994132
HVO_RS04500	HVO_A0592	de08	hypothetical protein	-2.82427558111196
HVO_RS04500	HVO_A0592	de24	hypothetical protein	-2.6824327403568
HVO_RS04505	HVO_A0593	de00	transcriptional regulator	-0.727786289547617
HVO_RS04530	HVO_A0598	de02	PadR family transcriptional regulator	-1.25170206138674
HVO_RS04535	HVO_A0599	de08	hypothetical protein	3.39941681450176
HVO_RS04535	HVO_A0599	de24	hypothetical protein	4.23319436591054
HVO_RS04575	HVO_RS04575	de00	hypothetical protein	4.64842795125795
HVO_RS04585	HVO_A0610	de24	ABC transporter ATP-binding protein	2.85384774777295
HVO_RS04590	HVO_A0611	de04	ABC transporter substrate-binding protein	-1.21504073628206
HVO_RS04630	HVO_A0621	de02	hypothetical protein	0.960382503315153
HVO_RS04635	HVO_A0622	de24	hypothetical protein	-1.44948853738403
HVO_RS04645	HVO_A0624	de24	cadmium-translocating P-type ATPase	-2.61148055302716
HVO_RS04650	HVO_A0625	de02	hypothetical protein	1.50390265691021
HVO_RS04665	HVO_A0629	de02	histidine kinase	-2.00829385402271
HVO_RS04670	HVO_A0630	de00	lactoylglutathione lyase	-2.96687457404581
HVO_RS04675	HVO_A0631	de00	hypothetical protein	0.630053054989269
HVO_RS04675	HVO_A0631	de24	hypothetical protein	0.565462981755266
HVO_RS04680	HVO_A0632	de00	flagellin	-2.396968153632
HVO_RS04685	HVO_A0633	de00	flagellin	-0.72527947809974
HVO_RS04700	HVO_A0636	de02	prolyl-tRNA editing protein	1.90535950747978
HVO_RS04700	HVO_A0636	de04	prolyl-tRNA editing protein	1.4904047301527
HVO_RS04700	HVO_A0636	de08	prolyl-tRNA editing protein	1.93219640549011
HVO_RS04700	HVO_A0636	de24	prolyl-tRNA editing protein	1.82861884296205
HVO_RS01880	HVO_A0003	de08	chromosome partitioning protein	1.38417466467592
HVO_RS01880	HVO_A0003	de24	chromosome partitioning protein	2.02730844791097
HVO_RS01885	HVO_A0005	de04	XerC/D-like integrase	1.21283050921505
HVO_RS20005	HVO_A0424	de24	bacterio-opsin activator-like protein	-1.00834526722037
HVO_RS03745	HVO_A0427	de02	glutathione ABC transporter permease	1.63291146203922
HVO_RS03745	HVO_A0427	de08	glutathione ABC transporter permease	1.31495178478257
HVO_RS03745	HVO_A0427	de24	glutathione ABC transporter permease	1.75665649481312
HVO_RS02470	HVO_A0138	de00	hypothetical protein	-0.63503618378445
HVO_RS02480	HVO_A0140	de08	phosphohydrolase	1.48457745660277
HVO_RS02505	HVO_A0145	de02	sugar ABC transporter ATP-binding protein	1.35880658347164
HVO_RS02505	HVO_A0145	de04	sugar ABC transporter ATP-binding protein	1.19343458486582
HVO_RS02505	HVO_A0145	de08	sugar ABC transporter ATP-binding protein	1.30139317002281
HVO_RS02510	HVO_A0146	de00	sugar ABC transporter permease	2.8399472108939
HVO_RS02510	HVO_A0146	de24	sugar ABC transporter permease	2.18460872334896
HVO_RS02530	HVO_A0150	de02	transcription regulator	1.25546239081261
HVO_RS02530	HVO_A0150	de08	transcription regulator	1.36401984908274
HVO_RS02530	HVO_A0150	de24	transcription regulator	1.65055572225431
HVO_RS02540	HVO_A0152	de04	hypothetical protein	1.45540919746841
HVO_RS02540	HVO_A0152	de08	hypothetical protein	1.26957148797347
HVO_RS02545	HVO_A0153	de04	universal stress protein UspA	-2.18851256441954
HVO_RS02545	HVO_A0153	de08	universal stress protein UspA	-2.52278770812724
HVO_RS02550	HVO_A0154	de04	cation acetate symporter	-1.54159176719169
HVO_RS02580	HVO_A0160	de24	HTR-like protein	-1.83327785520275
HVO_RS02590	HVO_A0162	de04	MATE family efflux transporter	1.6944700543845
HVO_RS02595	HVO_A0163	de04	proline racemase	1.15049628591703
HVO_RS02595	HVO_A0163	de08	proline racemase	2.33384999049141
HVO_RS02600	HVO_A0164	de02	hypothetical protein	-3.0894647980126
HVO_RS02615	HVO_A0168	de00	transcriptional regulator	1.29244550441025
HVO_RS02615	HVO_A0168	de08	transcriptional regulator	0.772325461338758
HVO_RS02620	HVO_A0169	de04	HTR-like protein	1.50739732304028
HVO_RS02620	HVO_A0169	de08	HTR-like protein	1.92437574499628
HVO_RS02620	HVO_A0169	de24	HTR-like protein	2.14208350617665
HVO_RS02680	HVO_A0181	de08	hypothetical protein	-1.25849910554303
HVO_RS02700	HVO_A0187	de24	hypothetical protein	-1.52619076995519
HVO_RS02705	HVO_A0188	de24	PIN domain nuclease	2.81624923037686
HVO_RS02760	HVO_A0206	de08	type I-B CRISPR-associated protein Cas8b/Csh1	1.45527469770423
HVO_RS02790	HVO_A0212	de02	CRISPR-associated endonuclease Cas2	-1.4124015214709
HVO_RS02790	HVO_A0212	de04	CRISPR-associated endonuclease Cas2	-0.900613051164575
HVO_RS02790	HVO_A0212	de08	CRISPR-associated endonuclease Cas2	-1.31630620613625
HVO_RS02795	HVO_A0213	de00	glycosyl transferase	-1.37022785893446
HVO_RS02795	HVO_A0213	de02	glycosyl transferase	-1.16456806509899
HVO_RS02800	HVO_A0214	de08	hypothetical protein	1.83686109542438
HVO_RS02805	HVO_A0215	de00	metal-dependent hydrolase	-2.01072313605084
HVO_RS02805	HVO_A0215	de02	metal-dependent hydrolase	-1.69315402618057
HVO_RS02805	HVO_A0215	de04	metal-dependent hydrolase	-1.6300782355609
HVO_RS02870	HVO_A0230	de00	peptide-methionine (S)-S-oxide reductase	-1.01946769836282
HVO_RS02880	HVO_A0232	de00	hypothetical protein	-1.32804869134419
HVO_RS02880	HVO_A0232	de04	hypothetical protein	-1.08384521804435
HVO_RS02890	HVO_A0234	de04	hypothetical protein	0.939216377995481
HVO_RS02890	HVO_A0234	de08	hypothetical protein	0.688855505028814
HVO_RS02890	HVO_A0234	de24	hypothetical protein	1.16154108967049
HVO_RS02900	HVO_A0236	de24	hypothetical protein	1.30823738765254
HVO_RS02915	HVO_RS02915	de24	hypothetical protein	2.02838612073379
HVO_RS02920	HVO_A0240	de04	IS5 family transposase ISHvo3	0.545795331778899
HVO_RS02935	HVO_A0244	de04	death-on-curing protein	0.513022975798883
HVO_RS02935	HVO_A0244	de08	death-on-curing protein	0.685380659802531
HVO_RS02940	HVO_A0245	de04	hypothetical protein	0.991341554502928
HVO_RS02940	HVO_A0245	de24	hypothetical protein	0.73140771864692
HVO_RS02970	HVO_A0253	de02	PadR family transcriptional regulator	0.659631787928745
HVO_RS03010	HVO_A0263	de02	PGF-CTERM sorting domain-containing protein	1.85813607188544
HVO_RS03010	HVO_A0263	de04	PGF-CTERM sorting domain-containing protein	1.56907826486925
HVO_RS03010	HVO_A0263	de08	PGF-CTERM sorting domain-containing protein	1.81504380359503
HVO_RS03020	HVO_A0266	de24	ArcR family transcription regulator	1.92095106984378
HVO_RS03040	HVO_A0270	de08	anaerobic glycerol-3-phosphate dehydrogenase subunit B	1.76012488797445
HVO_RS03060	HVO_A0274	de00	fructose 1,6-bisphosphatase	2.19992105069177
HVO_RS03090	HVO_A0280	de02	transcriptional regulator	2.39812566314708
HVO_RS03090	HVO_A0280	de08	transcriptional regulator	2.97467906211371
HVO_RS03090	HVO_A0280	de24	transcriptional regulator	2.04510332538687
HVO_RS03105	HVO_A0283	de02	sugar ABC transporter substrate-binding protein	2.05376972200357
HVO_RS03105	HVO_A0283	de04	sugar ABC transporter substrate-binding protein	2.3426753514739
HVO_RS03105	HVO_A0283	de08	sugar ABC transporter substrate-binding protein	2.77877880538088
HVO_RS03105	HVO_A0283	de24	sugar ABC transporter substrate-binding protein	2.81612574730118
HVO_RS03120	HVO_A0286	de08	hypothetical protein	2.45524494264716
HVO_RS03120	HVO_A0286	de24	hypothetical protein	2.39739420479275
HVO_RS03125	HVO_A0287	de04	N-acylamino acid racemase	2.09318445655947
HVO_RS03125	HVO_A0287	de24	N-acylamino acid racemase	2.53348178232048
HVO_RS03205	HVO_A0302	de02	L-asparaginase	-2.01249058717453
HVO_RS03205	HVO_A0302	de04	L-asparaginase	-2.20632078064134
HVO_RS03210	HVO_A0303	de24	allantoinase	1.81018182195388
HVO_RS03250	HVO_A0312	de04	hypothetical protein	1.45510513051588
HVO_RS03250	HVO_A0312	de08	hypothetical protein	1.59998184608728
HVO_RS03250	HVO_A0312	de24	hypothetical protein	2.0364706493873
HVO_RS03255	HVO_A0313	de00	transcriptional regulator	0.956609097737866
HVO_RS03255	HVO_A0313	de08	transcriptional regulator	0.660487070932019
HVO_RS03255	HVO_A0313	de24	transcriptional regulator	0.691824568451011
HVO_RS03265	HVO_A0315	de02	hypothetical protein	-0.698593076397966
HVO_RS03265	HVO_A0315	de04	hypothetical protein	0.592670941282202
HVO_RS03280	HVO_A0318	de04	hypothetical protein	1.02096471726949
HVO_RS03280	HVO_A0318	de08	hypothetical protein	0.944932153967577
HVO_RS03305	HVO_A0324	de02	hypothetical protein	2.46584960828971
HVO_RS03305	HVO_A0324	de04	hypothetical protein	1.76677002602595
HVO_RS03305	HVO_A0324	de24	hypothetical protein	2.23592654487036
HVO_RS03310	HVO_RS03310	de00	cellulase	3.8683236246787
HVO_RS03310	HVO_RS03310	de02	cellulase	2.68791290504682
HVO_RS03310	HVO_RS03310	de04	cellulase	3.17070989726731
HVO_RS03310	HVO_RS03310	de24	cellulase	3.64039354689659
HVO_RS03320	HVO_A0328	de24	2-keto-3-deoxygluconate kinase	2.34066899859504
HVO_RS03330	HVO_A0330	de04	glucose-fructose oxidoreductase	1.86345732018588
HVO_RS03350	HVO_A0334	de02	hypothetical protein	-2.05228663134721
HVO_RS03355	HVO_A0335	de08	hypothetical protein	1.34696893237439
HVO_RS03375	HVO_A0339	de24	peptide ABC transporter substrate-binding protein	2.07509422970526
HVO_RS03390	HVO_A0342	de02	transcriptional regulator	-1.94519189308168
HVO_RS03390	HVO_A0342	de04	transcriptional regulator	-1.48539166425637
HVO_RS03390	HVO_A0342	de08	transcriptional regulator	-1.80645096882454
HVO_RS03390	HVO_A0342	de24	transcriptional regulator	-2.32014379012955
HVO_RS03395	HVO_A0344	de02	universal stress protein	-1.8382440422241
HVO_RS03395	HVO_A0344	de04	universal stress protein	-1.47190970354044
HVO_RS03395	HVO_A0344	de08	universal stress protein	-1.55224518135897
HVO_RS03395	HVO_A0344	de24	universal stress protein	-1.43876090260229
HVO_RS03405	HVO_A0346	de02	integrase	-2.18887707044946
HVO_RS03405	HVO_A0346	de24	integrase	-1.96946252357246
HVO_RS03455	HVO_A0358	de02	hypothetical protein	1.18746722357992
HVO_RS03455	HVO_A0358	de04	hypothetical protein	1.3068873586053
HVO_RS03460	HVO_A0360	de02	hypothetical protein	1.17109608429527
HVO_RS03465	HVO_A0361	de02	hypothetical protein	1.16609697295231
HVO_RS03465	HVO_A0361	de04	hypothetical protein	1.00731988768833
HVO_RS03465	HVO_A0361	de08	hypothetical protein	1.0728532673768
HVO_RS03475	HVO_A0363	de08	hypothetical protein	2.62442531649384
HVO_RS03505	HVO_A0371	de24	hypothetical protein	1.94910795707756
HVO_RS03515	HVO_A0374	de02	hypothetical protein	1.8947482546955
HVO_RS03515	HVO_A0374	de08	hypothetical protein	1.47901481920288
HVO_RS03515	HVO_A0374	de24	hypothetical protein	1.27380427880578
HVO_RS03525	HVO_A0376	de02	peptidase	1.94471122009129
HVO_RS03525	HVO_A0376	de24	peptidase	1.85681690462161
HVO_RS03535	HVO_A0378	de02	N-methylhydantoinase	2.17930060408743
HVO_RS03560	HVO_A0383	de04	ABC transporter ATP-binding protein	1.96737079156343
HVO_RS03580	HVO_A0387	de02	cupin	3.82000789065169
HVO_RS03580	HVO_A0387	de08	cupin	3.17524717801369
HVO_RS03580	HVO_A0387	de24	cupin	3.74827279477587
HVO_RS03585	HVO_A0388	de02	AsnC family transcriptional regulator	0.656911369864506
HVO_RS03585	HVO_A0388	de04	AsnC family transcriptional regulator	0.690662277053877
HVO_RS03610	HVO_A0394	de02	transcriptional regulator	-0.749563838970291
HVO_RS03610	HVO_A0394	de24	transcriptional regulator	-1.01280410375585
HVO_RS03615	HVO_A0395	de08	hypothetical protein	-1.0329615314477
HVO_RS03625	HVO_A0397	de02	hypothetical protein	0.754427954667427
HVO_RS03625	HVO_A0397	de04	hypothetical protein	0.697336315304159
HVO_RS03625	HVO_A0397	de24	hypothetical protein	0.88484207814986
HVO_RS03650	HVO_A0402	de04	hypothetical protein	-0.599612155238234
HVO_RS03675	HVO_A0409	de02	hypothetical protein	1.35880658347164
HVO_RS03675	HVO_A0409	de04	hypothetical protein	1.44080171084602
HVO_RS19990	HVO_A0410	de02	PQQ repeat protein	1.15781382906346
HVO_RS01900	HVO_A0008	de02	transposase	-1.13740527088376
HVO_RS19995	HVO_A0419	de02	nucleotidyltransferase	1.09117825390188
HVO_RS19995	HVO_A0419	de24	nucleotidyltransferase	1.32422553477031
HVO_RS02365	HVO_A0106	de04	hypothetical protein	-2.83057405937299
HVO_RS02365	HVO_A0106	de24	hypothetical protein	-2.86958144478597
HVO_RS02360	HVO_A0105	de04	hypothetical protein	2.24869467911858
HVO_RS02355	HVO_A0104	de02	DUF955 domain-containing protein	1.61818966446665
HVO_RS02355	HVO_A0104	de04	DUF955 domain-containing protein	1.90418583177436
HVO_RS02355	HVO_A0104	de08	DUF955 domain-containing protein	1.79740562211525
HVO_RS02330	HVO_A0098	de02	transcription initiation factor TFB	2.68791290504682
HVO_RS02330	HVO_A0098	de08	transcription initiation factor TFB	2.87056090298144
HVO_RS02330	HVO_A0098	de24	transcription initiation factor TFB	3.65912863057133
HVO_RS02315	HVO_A0096	de04	acyl-CoA dehydrogenase	2.15678444728676
HVO_RS02315	HVO_A0096	de08	acyl-CoA dehydrogenase	2.12050902080805
HVO_RS02300	HVO_A0093	de04	ArcR family transcription regulator	1.0306197271964
HVO_RS02295	HVO_A0092	de02	acyl-CoA dehydrogenase	1.90772666776742
HVO_RS02295	HVO_A0092	de04	acyl-CoA dehydrogenase	1.52046262541076
HVO_RS02295	HVO_A0092	de08	acyl-CoA dehydrogenase	1.51006108484315
HVO_RS02295	HVO_A0092	de24	acyl-CoA dehydrogenase	1.83431059159797
HVO_RS02260	HVO_A0085	de04	hypothetical protein	2.08956106199196
HVO_RS02260	HVO_A0085	de08	hypothetical protein	1.66055566254351
HVO_RS02260	HVO_A0085	de24	hypothetical protein	2.06234307017924
HVO_RS02215	HVO_A0076	de02	hypothetical protein	2.02478046560963
HVO_RS02215	HVO_A0076	de08	hypothetical protein	2.44135229452894
HVO_RS02210	HVO_A0074	de00	hypothetical protein	2.07920259539987
HVO_RS02210	HVO_A0074	de24	hypothetical protein	2.39062986749107
HVO_RS02200	HVO_A0071	de04	DUF159 family protein	1.2635736968022
HVO_RS02195	HVO_A0070	de02	hypothetical protein	2.19355619399225
HVO_RS02190	HVO_A0069	de02	hypothetical protein	2.93263722248651
HVO_RS02160	HVO_A0063	de02	hypothetical protein	1.15798873352256
HVO_RS02130	HVO_A0057	de08	IS5 family transposase ISHvo2	2.84940875630116
HVO_RS02130	HVO_A0057	de24	IS5 family transposase ISHvo2	2.45820267586975
HVO_RS02115	HVO_A0053	de04	hypothetical protein	3.83102768572166
HVO_RS02110	HVO_A0052	de02	hypothetical protein	3.8822203458821
HVO_RS02095	HVO_A0049	de24	cobalt transporter	2.04220170934081
HVO_RS02090	HVO_A0048	de00	amphi-Trp domain-containing protein	0.586958993517986
HVO_RS02080	HVO_A0046	de24	hypothetical protein	1.67239712279335
HVO_RS02075	HVO_A0045	de02	protease	1.84159517327804
HVO_RS02075	HVO_A0045	de04	protease	1.95775458307197
HVO_RS02075	HVO_A0045	de08	protease	1.52038153845823
HVO_RS02070	HVO_A0044	de08	hypothetical protein	1.58943616598441
HVO_RS02060	HVO_A0042	de00	hypothetical protein	1.64043684969927
HVO_RS02060	HVO_A0042	de24	hypothetical protein	1.59572173581196
HVO_RS02050	HVO_A0039	de08	hypothetical protein	2.09053044738384
HVO_RS02050	HVO_A0039	de24	hypothetical protein	1.48596259763887
HVO_RS02040	HVO_A0036	de00	transcriptional regulator	1.50969563174989
HVO_RS19740	HVO_A0035	de02	cell division protein	1.32657636095108
HVO_RS19740	HVO_A0035	de04	cell division protein	1.51978216242965
HVO_RS02025	HVO_A0034	de08	hypothetical protein	3.31064142207915
HVO_RS02015	HVO_A0032	de02	hypothetical protein	2.53737753662756
HVO_RS02015	HVO_A0032	de08	hypothetical protein	2.72522174732629
HVO_RS02005	HVO_A0030	de02	hypothetical protein	2.66188037416533
HVO_RS01995	HVO_A0028	de02	hypothetical protein	1.35880658347164
HVO_RS01995	HVO_A0028	de24	hypothetical protein	1.41219323888809
HVO_RS01985	HVO_A0025	de00	hypothetical protein	1.86121061457835
HVO_RS01985	HVO_A0025	de08	hypothetical protein	2.36964388379438
HVO_RS01965	HVO_A0022	de02	hypothetical protein	2.09010640529003
HVO_RS01965	HVO_A0022	de08	hypothetical protein	2.00239378651889
HVO_RS01955	HVO_A0020	de02	hypothetical protein	1.95856383306115
HVO_RS01955	HVO_A0020	de04	hypothetical protein	2.10351207561972
HVO_RS01955	HVO_A0020	de08	hypothetical protein	1.72359703232606
HVO_RS01955	HVO_A0020	de24	hypothetical protein	1.76483293870016
HVO_RS03700	HVO_A0416	de00	PadR family transcriptional regulator	0.593152099890701
HVO_RS04300	HVO_A0549	de02	nitrous oxide reductase accessory protein NosL	-0.944797492975879
HVO_RS04300	HVO_A0549	de04	nitrous oxide reductase accessory protein NosL	-0.802417931897381
HVO_RS02465	HVO_A0135	de08	MarR family transcriptional regulator	-0.431322471984903
HVO_RS20085	HVO_A0638	de04	hypothetical protein	-1.45664145704911
HVO_RS20085	HVO_A0638	de08	hypothetical protein	-2.21044121879619
HVO_RS20085	HVO_A0638	de24	hypothetical protein	-2.4669545482268
HVO_RS02975	HVO_A0254	de02	ATPase	1.42010001018282
HVO_RS02975	HVO_A0254	de04	ATPase	1.6212554176733
HVO_RS02975	HVO_A0254	de08	ATPase	1.51127945503792
HVO_RS19855	HVO_A0241	de24	hypothetical protein	-1.01073592485529
HVO_RS19890	HVO_A0319	de00	hypothetical protein	4.67203570799758
HVO_RS02155	HVO_A0062	de08	IS1595 family transposase ISHvo6	1.64002828566719
HVO_RS02345	HVO_A0101	de00	hypothetical protein	0.377472277760722
HVO_RS02345	HVO_A0101	de24	hypothetical protein	0.325635579720943
HVO_RS03500	HVO_A0369	de00	CopG family transcriptional regulator	1.17753159686119
HVO_RS19765	HVO_A0073	de00	hypothetical protein	1.02830546027327
HVO_RS19765	HVO_A0073	de02	hypothetical protein	0.852411005855049
HVO_RS19765	HVO_A0073	de04	hypothetical protein	1.01136932610154
HVO_RS19765	HVO_A0073	de08	hypothetical protein	0.982460097231397
HVO_RS02610	HVO_A0166	de08	hypothetical protein	3.04853897899784
HVO_RS02610	HVO_A0166	de24	hypothetical protein	3.30676455730879
HVO_RS01935	HVO_A0016	de00	IS110 family transposase ISHvo10	-0.897328460575155
HVO_RS01935	HVO_A0016	de24	IS110 family transposase ISHvo10	-1.17209522097022
HVO_RS01930	HVO_A0014	de08	IS110 family transposase ISHvo9	-1.06434579309672
HVO_RS01930	HVO_A0014	de24	IS110 family transposase ISHvo9	-0.736108094871538
HVO_RS02945	HVO_A0246	de00	hypothetical protein	3.42472750514611
